feature,slope_rank,random_forest,gini,info_gain,chi2,slope_rank_gb,slope_rank_minmax,slope_rank_std,slope_rank_gb_std,slope_rank_gb_minmax
V164,3.792021931552265e-05,0.0016966011852936,0.0,0.0,0.2217271373641433,0.0001191624561627,0.0015196861278262,0.0001903696925094,0.000739353361993185,0.005004823158836509
V165,3.317938640605738e-05,0.0021232559749938,0.0,0.0057708973302591,13.987490463732264,0.000215237972944,0.0110443841095778,0.0009460936851049,0.00862167025293971,0.07031209058293435
V166,1.0329293602445662e-05,0.0019792509143259,0.0,0.0,0.786518084775216,4.051361245081675e-21,0.0053738131188131,6.285825123064146e-05,0.0001052368885497107,1.3923931686272187e-17
V167,0.0001470817643894,0.0009902169623835,0.0,0.0,6.543767707556597e-05,2.9737351216102164e-19,0.0024516272189354,7.949046447832333e-05,6.135360999959853e-19,4.0827046956768936e-18
V168,8.504799797899278e-05,0.0011547676676555,0.0028966131907308,0.0028940087661651,0.014631209232313,3.469112370395792e-20,0.0003363205759757,0.0003315923213863,1.302236594348805e-18,2.4782253175694414e-18
V169,3.198717948716992e-05,0.0008289014825046,0.0,0.0,0.0055562680010097,7.89289465549573e-21,0.0028625641025642,0.0003634273543575,7.23817740442382e-19,9.07969052080042e-18
V170,3.706966092057056e-06,0.0014068283820475,0.0,0.0,0.0902269465915805,8.255970813716698e-22,0.0011213101380562,0.0003177587975345,1.7920644006246714e-18,1.0160537426558913e-17
V171,1.919573855302192e-05,0.0018837859160947,0.0,0.0,6.4239796918310015,4.735250140424639e-21,0.0035955754172896,0.0007422518304966,6.257858705413767e-19,0.001414243318309456
V172,2.7367352119550266e-08,0.0016223774511525,0.002051282051282,0.0,0.4936549426439319,8.858011484112208e-21,0.0024037625793358,3.695906420222851e-05,9.139344002613958e-06,2.8893839074926085e-18
V173,3.7632883073637008e-06,0.0021536906747986,0.0,0.0022030535162765,5.655337540082317,4.335117030538706e-21,0.0025532297366038,0.0006449335827262,1.838735325186594e-18,5.7071826553245826e-05
